"","win_num","trans_num","winrate","return","ann_return"
"NLSN",6,13,0.461538461538462,0.0568328392696291,0.884123819882204
"NKE",39,49,0.795918367346939,0.14457294315567,0.825323610371365
"NI",12,16,0.75,0.173998262212689,0.443864527311586
"NSC",28,41,0.682926829268293,0.0949012309493457,0.712275794096607
"NTRS",14,18,0.777777777777778,0.200063706711769,0.430224405740173
"NOC",19,32,0.59375,0.117638800696716,0.645378893800964
"NLOK",12,16,0.75,0.20053619540541,0.83725697677047
"NCLH",5,7,0.714285714285714,0.0947174152365523,0.755468181292572
"NRG",3,5,0.6,0.156166574765612,0.633821380434745
"NUE",20,22,0.909090909090909,0.225001937551827,0.623589403647021
"NVDA",14,15,0.933333333333333,0.531945220312805,1.80908368458336
"NVR",22,30,0.733333333333333,0.166180198175142,0.909775943104864
"NXPI",9,11,0.818181818181818,0.193358262323981,1.43511096395296
"ORLY",29,33,0.878787878787879,0.18746653816544,0.629427213594097
"OXY",10,13,0.769230769230769,0.170728343698294,0.246446985895785
"ODFL",22,23,0.956521739130435,0.268802910646298,0.60262249681298
"OMC",11,18,0.611111111111111,0.216410604622426,0.522722117060862
"OKE",22,27,0.814814814814815,0.127345718385343,0.448507611180692
"ORCL",17,24,0.708333333333333,0.520330553840072,1.1847669185425
"OGN",2,2,1,0.103142632096658,1.05371927294482
"OTIS",2,3,0.666666666666667,0.0747504331538425,1.1397907278429
"PCAR",17,21,0.80952380952381,0.168708703213082,0.465479365887613
"PKG",15,20,0.75,0.160538852645515,0.95604639258632
"PH",30,36,0.833333333333333,0.141198722152165,0.928889874308128
"PAYX",16,22,0.727272727272727,0.297582932887407,0.7469109772093
"PAYC",12,13,0.923076923076923,0.253143440859008,0.947237136244937
"PYPL",7,10,0.7,0.151643063266866,0.472991799357934
"PENN",24,26,0.923076923076923,0.236605930542323,1.39171035642897
"PNR",14,18,0.777777777777778,0.19943178468124,0.292995303433393
"PBCT",12,13,0.923076923076923,0.426872432732668,0.947231451118467
"PEP",29,49,0.591836734693878,0.0993054081502242,0.431683889467777
"PKI",15,21,0.714285714285714,0.161881729673175,0.602867355823477
"PFE",13,19,0.684210526315789,0.191847871008509,1.15890727497817
"PM",4,17,0.235294117647059,0.0522674963144888,0.333731419365703
"PSX",7,12,0.583333333333333,0.0911412726344599,1.40139646737531
"PNW",13,14,0.928571428571429,0.102801398781837,1.47762458851017
"PXD",5,6,0.833333333333333,0.259007208359006,0.19891748339271
"PNC",18,23,0.782608695652174,0.111536031583658,1.04573348806609
"POOL",22,26,0.846153846153846,0.240044759855729,1.40339902297297
"PPG",28,35,0.8,0.131882998213088,0.615865455064696
"PPL",9,14,0.642857142857143,0.12579661550024,0.585790606224861
"PFG",10,11,0.909090909090909,0.0963233587234637,0.211816895562841
"PG",23,56,0.410714285714286,0.0719410285387641,0.882301777013211
"PGR",28,35,0.8,0.137283244073795,0.794299746125546
"PLD",10,13,0.769230769230769,0.153654670073765,0.397941087254418
"PRU",6,13,0.461538461538462,0.0679545294681188,0.280441843690935
"PTC",6,6,1,0.62618177822754,0.386583242957921
"PEG",12,22,0.545454545454545,0.120983159675721,0.303335770633654
"PSA",17,28,0.607142857142857,0.111500509034189,0.476017010416743
"PHM",13,13,1,0.263110772949095,0.81701824956023
"PVH",15,19,0.789473684210526,0.172357029843463,1.55210892938733
"QRVO",4,4,1,0.172511958919478,0.771079906207623
"QCOM",13,15,0.866666666666667,0.361280552940936,1.1639871401527
"PWR",3,3,1,0.404938356153762,0.834890634823428
"DGX",24,29,0.827586206896552,0.162185086230982,0.697508026333677
"RL",12,16,0.75,0.167845997875038,0.553876492620557
"RJF",20,23,0.869565217391304,0.298801368155269,0.531339873975815
"RTX",23,33,0.696969696969697,0.123965192645935,0.245432914081054
"O",10,13,0.769230769230769,0.174874947933908,0.14874855310327
"REG",10,14,0.714285714285714,0.124586502179009,0.712802715587793
"REGN",17,20,0.85,0.301892731244319,1.4765047597896
"RF",8,12,0.666666666666667,0.130853810595,0.320925870319142
"RSG",15,19,0.789473684210526,0.111099257797606,0.211976481410162
"RMD",27,36,0.75,0.291524526640857,1.27663495994351
"RHI",8,11,0.727272727272727,0.404510014259458,0.29244831934538
"ROK",15,23,0.652173913043478,0.161555832323791,0.23353601368889
"ROL",21,26,0.807692307692308,0.182817383348078,0.44658327095749
"ROP",23,28,0.821428571428571,0.211906887698192,0.710511802096483
"ROST",26,33,0.787878787878788,0.236440199870813,0.743721931215218
"RCL",6,17,0.352941176470588,0.0839501220094206,0.691632871156842
"SPGI",23,38,0.605263157894737,0.0972592666673676,0.458068231028192
"CRM",30,33,0.909090909090909,0.169511832631485,1.04150871649525
"SBAC",14,18,0.777777777777778,0.209695492215453,0.715119415517398
"SLB",12,14,0.857142857142857,0.10180501519047,0.328342026126715
"STX",13,17,0.764705882352941,0.116055659369752,1.87304806865527
"SEE",11,12,0.916666666666667,0.490132119463716,0.423194481039913
"SRE",14,21,0.666666666666667,0.0687504370145602,0.168841383163586
"NOW",14,16,0.875,0.184052395840191,0.726015278730598
"SHW",26,38,0.684210526315789,0.126080108419428,0.409851624340714
"SPG",12,21,0.571428571428571,0.102620430671711,0.480317746975534
"SWKS",9,9,1,0.417091301113064,0.845783388871259
"SNA",17,24,0.708333333333333,0.149577872707709,0.7242536264765
"SO",9,24,0.375,0.142271850297466,0.285590963913178
"LUV",14,19,0.736842105263158,0.275035885205736,0.63450832170467
"SWK",19,24,0.791666666666667,0.119209831689407,0.213598768268835
"SBUX",28,33,0.848484848484849,0.180620695247926,0.608731771870304
"STT",15,21,0.714285714285714,0.174600655520144,0.814253482053709
"STE",11,16,0.6875,0.240402710185814,0.230497924979372
"SYK",29,34,0.852941176470588,0.226563717446268,0.35523407102871
"SIVB",16,24,0.666666666666667,0.174797097702134,0.637943534414596
"SYF",5,5,1,0.129671528484572,0.144193868497605
"SNPS",20,24,0.833333333333333,0.138780701188825,0.58299772839044
"SYY",21,35,0.6,0.145750797060595,0.589058367962408
"TMUS",6,6,1,0.164355555709087,0.867707203431326
"TROW",19,26,0.730769230769231,0.221282645834186,1.04182518765765
"TTWO",14,17,0.823529411764706,0.272074665559025,0.850483889306856
"TPR",10,10,1,0.322358283560676,0.605118285367221
"TGT",19,24,0.791666666666667,0.184669898621708,0.303028215116736
"TEL",9,12,0.75,0.141001655669489,0.400032440053795
"TDY",19,23,0.826086956521739,0.18319884055687,0.796302972900364
"TFX",19,26,0.730769230769231,0.161328882595252,0.477215109261772
