"","win_num","trans_num","winrate","return","ann_return"
"CNP",3,4,0.75,0.178588573595081,0.11072798330891
"CNSL",2,3,0.666666666666667,0.213222859875936,0.130202961192114
"CNX",2,3,0.666666666666667,0.349256962382037,0.277734113307735
"CNXC",0,0,0,0,0
"CNXN",6,7,0.857142857142857,0.671197095153745,0.824679492118837
"COF",2,3,0.666666666666667,-0.0703442168780921,-0.0208812899867346
"COHR",5,6,0.833333333333333,0.460225897188751,0.842112070863095
"COHU",5,7,0.714285714285714,1.90234618833762,0.745770672567734
"COKE",3,4,0.75,0.277354548166474,0.399028645001493
"COLB",4,5,0.8,0.51548123269141,0.355252913108749
"COLD",0,0,0,0,0
"COLL",0,0,0,0,0
"COLM",2,3,0.666666666666667,0.180226153166318,0.279743501970706
"COMM",1,1,1,0.259752167978331,2.06107698504545
"CONE",1,1,1,0.474774516117888,0.301903655719563
"CONN",2,4,0.5,0.746361095920315,0.389981109060381
"COO",3,5,0.6,0.17528830769779,0.167371620133729
"COOP",1,2,0.5,0.0580479062362758,0.123450819430973
"COP",4,4,1,0.713236894879729,0.701520464420334
"CORT",2,3,0.666666666666667,0.152941044309446,0.149185674124868
"COST",4,7,0.571428571428571,0.159315851716999,0.190675346180527
"COTY",0,0,0,0,0
"COUP",0,0,0,0,0
"CPA",1,2,0.5,-0.00923811316658774,0.772389159008681
"CPB",4,5,0.8,0.131241762899104,0.389994828963254
"CPE",2,5,0.4,-0.119342688579509,0.155609372233691
"CPF",3,6,0.5,-0.105662588332625,0.0464002843264648
"CPK",3,5,0.6,0.275445124240959,0.157222553477828
"CPRI",1,3,0.333333333333333,-0.061502375408757,0.128354292119265
"CPRT",2,2,1,1.09115711566852,0.51793461283049
"CPS",0,0,0,0,0
"CPSI",2,3,0.666666666666667,0.0855381789433061,0.140090338575986
"CPT",3,3,1,0.208933307922318,0.307427239967183
"CR",2,2,1,0.351271049323222,0.384628409302509
"CRI",1,2,0.5,0.246533979746032,0.17721888130235
"CRL",3,3,1,0.247954325236105,0.34933982997207
"CRM",3,3,1,0.470698680749428,1.21850395488769
"CRMT",2,4,0.5,0.114132943385104,0.249087072016726
"CRNC",0,0,0,0,0
